Experiment,E2E_GFLOPs/Sample,E2E_Latency_ms/Sample,E2E_Total_Params,E2E_Param_Mem_MB,Max_Peak_VRAM_MB,FM_GFLOPs/Sample,FM_Latency_ms/Sample,Geom_GFLOPs/Sample,Geom_Latency_ms/Sample,Classifier_GFLOPs/Sample,Classifier_Latency_ms/Sample,Classifier_Total_Params,Classifier_Param_Mem_MB,Classifier_XGB_Model_Mem_MB,Classifier_Peak_VRAM_MB
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_CrossAttn__Train2Val_Test,234.4523,10.07,1154417939,2208.97,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_CrossAttn__Train2Val_ClinVarHQ,234.4523,10.36,1154417939,2208.97,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_CrossAttn__Train2Val_UniProt,234.4523,10.38,1154417939,2208.97,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_CrossAttn__Train2Val_ProteinGym,234.4523,10.4,1154417939,2208.97,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_Transformer__Train2Val_Test,234.4607,10.08,1155470099,2212.98,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_Transformer__Train2Val_ClinVarHQ,234.4607,10.37,1155470099,2212.98,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_Transformer__Train2Val_UniProt,234.4607,10.39,1155470099,2212.98,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_Transformer__Train2Val_ProteinGym,234.4607,10.41,1155470099,2212.98,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_Gating__Train2Val_Test,234.453,10.06,1152643859,2202.2,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_Gating__Train2Val_ClinVarHQ,234.453,10.35,1152643859,2202.2,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_Gating__Train2Val_UniProt,234.453,10.37,1152643859,2202.2,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_Gating__Train2Val_ProteinGym,234.453,10.39,1152643859,2202.2,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_Test,234.4523,10.06,1152316691,2200.95,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_ClinVarHQ,234.4523,10.35,1152316691,2200.95,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_UniProt,234.4523,10.37,1152316691,2200.95,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_ProteinGym,234.4523,10.39,1152316691,2200.95,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_Test,234.4523,10.05,1152316691,2200.95,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_ClinVarHQ,234.4523,10.35,1152316691,2200.95,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_UniProt,234.4523,10.36,1152316691,2200.95,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_ProteinGym,234.4523,10.38,1152316691,2200.95,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_CrossAttn_XGBoost__Train2Val_Test,234.4523,10.05,1154417939,2208.97,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_CrossAttn_XGBoost__Train2Val_ClinVarHQ,234.4523,10.34,1154417939,2208.97,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_CrossAttn_XGBoost__Train2Val_UniProt,234.4523,10.36,1154417939,2208.97,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_CrossAttn_XGBoost__Train2Val_ProteinGym,234.4523,10.38,1154417939,2208.97,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_Transformer_XGBoost__Train2Val_Test,234.4607,10.05,1155470099,2212.98,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_Transformer_XGBoost__Train2Val_ClinVarHQ,234.4607,10.34,1155470099,2212.98,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_Transformer_XGBoost__Train2Val_UniProt,234.4607,10.36,1155470099,2212.98,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_Transformer_XGBoost__Train2Val_ProteinGym,234.4607,10.38,1155470099,2212.98,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_Gating_XGBoost__Train2Val_Test,234.453,10.05,1152643859,2202.2,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_Gating_XGBoost__Train2Val_ClinVarHQ,234.453,10.34,1152643859,2202.2,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_Gating_XGBoost__Train2Val_UniProt,234.453,10.36,1152643859,2202.2,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_Gating_XGBoost__Train2Val_ProteinGym,234.453,10.38,1152643859,2202.2,1961.98,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_PyTorch_Concat__Train2Val_Test,234.4513,10.73,1151000851,2198.44,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_PyTorch_Concat__Train2Val_ClinVarHQ,234.4513,10.86,1151000851,2198.44,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_PyTorch_Concat__Train2Val_UniProt,234.4513,10.87,1151000851,2198.44,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_PyTorch_Concat__Train2Val_ProteinGym,234.4513,10.87,1151000851,2198.44,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_PyTorch_CrossAttn__Train2Val_Test,234.4513,10.74,1153102099,2206.46,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_PyTorch_CrossAttn__Train2Val_ClinVarHQ,234.4513,10.87,1153102099,2206.46,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_PyTorch_CrossAttn__Train2Val_UniProt,234.4513,10.88,1153102099,2206.46,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_PyTorch_CrossAttn__Train2Val_ProteinGym,234.4513,10.88,1153102099,2206.46,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_PyTorch_Transformer__Train2Val_Test,234.4597,10.75,1154154259,2210.47,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_PyTorch_Transformer__Train2Val_ClinVarHQ,234.4597,10.88,1154154259,2210.47,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_PyTorch_Transformer__Train2Val_UniProt,234.4597,10.89,1154154259,2210.47,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_PyTorch_Transformer__Train2Val_ProteinGym,234.4597,10.89,1154154259,2210.47,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_PyTorch_Gating__Train2Val_Test,234.452,10.73,1151328019,2199.69,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_PyTorch_Gating__Train2Val_ClinVarHQ,234.452,10.86,1151328019,2199.69,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_PyTorch_Gating__Train2Val_UniProt,234.452,10.87,1151328019,2199.69,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_PyTorch_Gating__Train2Val_ProteinGym,234.452,10.87,1151328019,2199.69,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_Pure_XGBoost_Concat__Train2Val_Test,234.4513,10.73,1151000851,2198.44,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_Pure_XGBoost_Concat__Train2Val_ClinVarHQ,234.4513,10.86,1151000851,2198.44,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_Pure_XGBoost_Concat__Train2Val_UniProt,234.4513,10.87,1151000851,2198.44,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_Pure_XGBoost_Concat__Train2Val_ProteinGym,234.4513,10.87,1151000851,2198.44,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_Hybrid_Concat_XGBoost__Train2Val_Test,234.4513,10.72,1151000851,2198.44,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_Hybrid_Concat_XGBoost__Train2Val_ClinVarHQ,234.4513,10.86,1151000851,2198.44,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_Hybrid_Concat_XGBoost__Train2Val_UniProt,234.4513,10.86,1151000851,2198.44,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_Hybrid_Concat_XGBoost__Train2Val_ProteinGym,234.4513,10.86,1151000851,2198.44,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_Hybrid_CrossAttn_XGBoost__Train2Val_Test,234.4513,10.72,1153102099,2206.46,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_Hybrid_CrossAttn_XGBoost__Train2Val_ClinVarHQ,234.4513,10.85,1153102099,2206.46,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_Hybrid_CrossAttn_XGBoost__Train2Val_UniProt,234.4513,10.86,1153102099,2206.46,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_Hybrid_CrossAttn_XGBoost__Train2Val_ProteinGym,234.4513,10.86,1153102099,2206.46,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_Hybrid_Transformer_XGBoost__Train2Val_Test,234.4597,10.72,1154154259,2210.47,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_Hybrid_Transformer_XGBoost__Train2Val_ClinVarHQ,234.4597,10.85,1154154259,2210.47,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_Hybrid_Transformer_XGBoost__Train2Val_UniProt,234.4597,10.86,1154154259,2210.47,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_Hybrid_Transformer_XGBoost__Train2Val_ProteinGym,234.4597,10.86,1154154259,2210.47,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_Hybrid_Gating_XGBoost__Train2Val_Test,234.452,10.72,1151328019,2199.69,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_Hybrid_Gating_XGBoost__Train2Val_ClinVarHQ,234.452,10.85,1151328019,2199.69,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_Hybrid_Gating_XGBoost__Train2Val_UniProt,234.452,10.86,1151328019,2199.69,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esm2_650m_Hybrid_Gating_XGBoost__Train2Val_ProteinGym,234.452,10.86,1151328019,2199.69,1686.1,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_PyTorch_Concat__Train2Val_Test,218.7703,9.26,1074929053,2053.22,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_PyTorch_Concat__Train2Val_ClinVarHQ,218.7703,9.47,1074929053,2053.22,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_PyTorch_Concat__Train2Val_UniProt,218.7703,9.41,1074929053,2053.22,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_PyTorch_Concat__Train2Val_ProteinGym,218.7703,9.42,1074929053,2053.22,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_PyTorch_CrossAttn__Train2Val_Test,218.7703,9.27,1077030301,2061.24,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_PyTorch_CrossAttn__Train2Val_ClinVarHQ,218.7703,9.48,1077030301,2061.24,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_PyTorch_CrossAttn__Train2Val_UniProt,218.7703,9.42,1077030301,2061.24,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_PyTorch_CrossAttn__Train2Val_ProteinGym,218.7703,9.43,1077030301,2061.24,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_PyTorch_Transformer__Train2Val_Test,218.7787,9.28,1078082461,2065.25,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_PyTorch_Transformer__Train2Val_ClinVarHQ,218.7787,9.49,1078082461,2065.25,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_PyTorch_Transformer__Train2Val_UniProt,218.7787,9.43,1078082461,2065.25,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_PyTorch_Transformer__Train2Val_ProteinGym,218.7787,9.44,1078082461,2065.25,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_PyTorch_Gating__Train2Val_Test,218.771,9.26,1075256221,2054.47,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_PyTorch_Gating__Train2Val_ClinVarHQ,218.771,9.47,1075256221,2054.47,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_PyTorch_Gating__Train2Val_UniProt,218.771,9.41,1075256221,2054.47,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_PyTorch_Gating__Train2Val_ProteinGym,218.771,9.42,1075256221,2054.47,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_Pure_XGBoost_Concat__Train2Val_Test,218.7703,9.26,1074929053,2053.22,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_Pure_XGBoost_Concat__Train2Val_ClinVarHQ,218.7703,9.47,1074929053,2053.22,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_Pure_XGBoost_Concat__Train2Val_UniProt,218.7703,9.41,1074929053,2053.22,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_Pure_XGBoost_Concat__Train2Val_ProteinGym,218.7703,9.42,1074929053,2053.22,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_Hybrid_Concat_XGBoost__Train2Val_Test,218.7703,9.25,1074929053,2053.22,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_Hybrid_Concat_XGBoost__Train2Val_ClinVarHQ,218.7703,9.46,1074929053,2053.22,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_Hybrid_Concat_XGBoost__Train2Val_UniProt,218.7703,9.4,1074929053,2053.22,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_Hybrid_Concat_XGBoost__Train2Val_ProteinGym,218.7703,9.41,1074929053,2053.22,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_Hybrid_CrossAttn_XGBoost__Train2Val_Test,218.7703,9.25,1077030301,2061.24,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_Hybrid_CrossAttn_XGBoost__Train2Val_ClinVarHQ,218.7703,9.47,1077030301,2061.24,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_Hybrid_CrossAttn_XGBoost__Train2Val_UniProt,218.7703,9.4,1077030301,2061.24,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_Hybrid_CrossAttn_XGBoost__Train2Val_ProteinGym,218.7703,9.41,1077030301,2061.24,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_Hybrid_Transformer_XGBoost__Train2Val_Test,218.7787,9.25,1078082461,2065.25,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_Hybrid_Transformer_XGBoost__Train2Val_ClinVarHQ,218.7787,9.47,1078082461,2065.25,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_Hybrid_Transformer_XGBoost__Train2Val_UniProt,218.7787,9.4,1078082461,2065.25,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_Hybrid_Transformer_XGBoost__Train2Val_ProteinGym,218.7787,9.41,1078082461,2065.25,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_Hybrid_Gating_XGBoost__Train2Val_Test,218.771,9.25,1075256221,2054.47,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_Hybrid_Gating_XGBoost__Train2Val_ClinVarHQ,218.771,9.47,1075256221,2054.47,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_Hybrid_Gating_XGBoost__Train2Val_UniProt,218.771,9.4,1075256221,2054.47,1469.0,,,,,,,,,,
train2__val_mean_dna_prot_nt_v2_500m_esmc_600m_Hybrid_Gating_XGBoost__Train2Val_ProteinGym,218.771,9.41,1075256221,2054.47,1469.0,,,,,,,,,,
train2__val_mean_dna_nt_v1_500m_None_PyTorch_Concat__Train2Val_Test,97.7194,3.86,486588011,929.79,1656.34,,,,,,,,,,
train2__val_mean_dna_nt_v1_500m_None_PyTorch_Concat__Train2Val_ClinVarHQ,97.7194,4.22,486588011,929.79,1656.34,,,,,,,,,,
train2__val_mean_dna_nt_v1_500m_None_PyTorch_Concat__Train2Val_UniProt,97.7194,4.19,486588011,929.79,1656.34,,,,,,,,,,
train2__val_mean_dna_nt_v1_500m_None_PyTorch_Concat__Train2Val_ProteinGym,97.7194,4.2,486588011,929.79,1656.34,,,,,,,,,,
train2__val_mean_dna_nt_v1_500m_None_Pure_XGBoost_Concat__Train2Val_Test,97.7194,3.86,486588011,929.79,1656.34,,,,,,,,,,
train2__val_mean_dna_nt_v1_500m_None_Pure_XGBoost_Concat__Train2Val_ClinVarHQ,97.7194,4.22,486588011,929.79,1656.34,,,,,,,,,,
train2__val_mean_dna_nt_v1_500m_None_Pure_XGBoost_Concat__Train2Val_UniProt,97.7194,4.19,486588011,929.79,1656.34,,,,,,,,,,
train2__val_mean_dna_nt_v1_500m_None_Pure_XGBoost_Concat__Train2Val_ProteinGym,97.7194,4.21,486588011,929.79,1656.34,,,,,,,,,,
train2__val_mean_dna_nt_v1_500m_None_Hybrid_Concat_XGBoost__Train2Val_Test,97.7194,3.86,486588011,929.79,1656.34,,,,,,,,,,
train2__val_mean_dna_nt_v1_500m_None_Hybrid_Concat_XGBoost__Train2Val_ClinVarHQ,97.7194,4.22,486588011,929.79,1656.34,,,,,,,,,,
train2__val_mean_dna_nt_v1_500m_None_Hybrid_Concat_XGBoost__Train2Val_UniProt,97.7194,4.19,486588011,929.79,1656.34,,,,,,,,,,
train2__val_mean_dna_nt_v1_500m_None_Hybrid_Concat_XGBoost__Train2Val_ProteinGym,97.7194,4.2,486588011,929.79,1656.34,,,,,,,,,,
train2__val_mean_prot_None_esm1b_650m_PyTorch_Concat__Train2Val_Test,134.0749,5.48,653247799,1247.67,1961.98,,,,,,,,,,
train2__val_mean_prot_None_esm1b_650m_PyTorch_Concat__Train2Val_ClinVarHQ,134.0749,5.63,653247799,1247.67,1961.98,,,,,,,,,,
train2__val_mean_prot_None_esm1b_650m_PyTorch_Concat__Train2Val_UniProt,134.0749,5.65,653247799,1247.67,1961.98,,,,,,,,,,
train2__val_mean_prot_None_esm1b_650m_PyTorch_Concat__Train2Val_ProteinGym,134.0749,5.67,653247799,1247.67,1961.98,,,,,,,,,,
train2__val_mean_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train2Val_Test,134.0749,5.48,653247799,1247.67,1961.98,,,,,,,,,,
train2__val_mean_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train2Val_ClinVarHQ,134.0749,5.64,653247799,1247.67,1961.98,,,,,,,,,,
train2__val_mean_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train2Val_UniProt,134.0749,5.66,653247799,1247.67,1961.98,,,,,,,,,,
train2__val_mean_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train2Val_ProteinGym,134.0749,5.68,653247799,1247.67,1961.98,,,,,,,,,,
train2__val_mean_prot_None_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_Test,134.0749,5.48,653247799,1247.67,1961.98,,,,,,,,,,
train2__val_mean_prot_None_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_ClinVarHQ,134.0749,5.63,653247799,1247.67,1961.98,,,,,,,,,,
train2__val_mean_prot_None_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_UniProt,134.0749,5.65,653247799,1247.67,1961.98,,,,,,,,,,
train2__val_mean_prot_None_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_ProteinGym,134.0749,5.67,653247799,1247.67,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_PyTorch_Concat__Train2Val_Test,231.7943,9.35,1139852193,2177.52,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_PyTorch_Concat__Train2Val_ClinVarHQ,231.7943,9.86,1139852193,2177.52,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_PyTorch_Concat__Train2Val_UniProt,231.7943,9.85,1139852193,2177.52,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_PyTorch_Concat__Train2Val_ProteinGym,231.7943,9.88,1139852193,2177.52,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_PyTorch_CrossAttn__Train2Val_Test,231.7943,9.36,1141953441,2185.54,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_PyTorch_CrossAttn__Train2Val_ClinVarHQ,231.7943,9.87,1141953441,2185.54,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_PyTorch_CrossAttn__Train2Val_UniProt,231.7943,9.86,1141953441,2185.54,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_PyTorch_CrossAttn__Train2Val_ProteinGym,231.7943,9.89,1141953441,2185.54,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_PyTorch_Transformer__Train2Val_Test,231.8027,9.37,1143005601,2189.55,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_PyTorch_Transformer__Train2Val_ClinVarHQ,231.8027,9.88,1143005601,2189.55,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_PyTorch_Transformer__Train2Val_UniProt,231.8027,9.87,1143005601,2189.55,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_PyTorch_Transformer__Train2Val_ProteinGym,231.8027,9.9,1143005601,2189.55,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_PyTorch_Gating__Train2Val_Test,231.7949,9.35,1140179361,2178.77,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_PyTorch_Gating__Train2Val_ClinVarHQ,231.7949,9.86,1140179361,2178.77,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_PyTorch_Gating__Train2Val_UniProt,231.7949,9.85,1140179361,2178.77,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_PyTorch_Gating__Train2Val_ProteinGym,231.7949,9.88,1140179361,2178.77,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_Test,231.7943,9.35,1139852193,2177.52,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_ClinVarHQ,231.7943,9.86,1139852193,2177.52,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_UniProt,231.7943,9.85,1139852193,2177.52,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_Pure_XGBoost_Concat__Train2Val_ProteinGym,231.7943,9.88,1139852193,2177.52,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_Test,231.7943,9.34,1139852193,2177.52,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_ClinVarHQ,231.7943,9.85,1139852193,2177.52,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_UniProt,231.7943,9.84,1139852193,2177.52,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train2Val_ProteinGym,231.7943,9.87,1139852193,2177.52,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_Hybrid_CrossAttn_XGBoost__Train2Val_Test,231.7943,9.34,1141953441,2185.54,1961.98,,,,,,,,,,
train2__val_mean_dna_geom_prot_nt_v1_500m_esm1b_650m_Hybrid_CrossAttn_XGBoost__Train2Val_ClinVarHQ,231.7943,9.85,1141953441,2185.54,1961.98,,,,,,,,,,
