Experiment,E2E_GFLOPs/Sample,E2E_Latency_ms/Sample,E2E_Total_Params,E2E_Param_Mem_MB,Max_Peak_VRAM_MB,FM_GFLOPs/Sample,FM_Latency_ms/Sample,Geom_GFLOPs/Sample,Geom_Latency_ms/Sample,Classifier_GFLOPs/Sample,Classifier_Latency_ms/Sample,Classifier_Total_Params,Classifier_Param_Mem_MB,Classifier_XGB_Model_Mem_MB,Classifier_Peak_VRAM_MB
train1__val_center_bio_dna_geom_nt_v3_650m_esmc_600m_Hybrid_Concat_XGBoost__Train1Val_Test,76.9387,7.86,652901180,2490.83,3643.92,76.9366,6.89,0.0,0.95,0.0021,0.02,1071745.0,4.3,0.21,0.0
train1__val_center_bio_dna_geom_nt_v3_650m_esmc_600m_Hybrid_Concat_XGBoost__Train1Val_ClinVarHQ,76.9387,8.15,652901180,2490.83,3643.92,76.9366,6.98,0.0,1.14,0.0021,0.03,1071745.0,4.3,0.21,0.0
train1__val_center_bio_dna_geom_nt_v3_650m_esmc_600m_Hybrid_Concat_XGBoost__Train1Val_UniProt,76.9387,7.99,652901180,2490.83,3643.92,76.9366,6.96,0.0,1.01,0.0021,0.02,1071745.0,4.3,0.21,0.0
train1__val_center_bio_dna_geom_nt_v3_650m_esmc_600m_Hybrid_Concat_XGBoost__Train1Val_ProteinGym,76.9387,7.84,652901180,2490.83,3643.92,76.9366,6.81,0.0,1.02,0.0021,0.02,1071745.0,4.3,0.21,0.0
train1__val_center_bio_geom_prot_nt_v3_650m_esmc_600m_PyTorch_Concat__Train1Val_Test,118.393,5.63,575912129,1100.14,1469.0,118.3912,4.68,0.0,0.95,0.0018,0.0,875137.0,3.34,0.0,0.0
train1__val_center_bio_geom_prot_nt_v3_650m_esmc_600m_PyTorch_Concat__Train1Val_ClinVarHQ,118.393,5.9,575912129,1100.14,1469.0,118.3912,4.75,0.0,1.14,0.0018,0.01,875137.0,3.34,0.0,0.0
train1__val_center_bio_geom_prot_nt_v3_650m_esmc_600m_PyTorch_Concat__Train1Val_UniProt,118.393,5.7,575912129,1100.14,1469.0,118.3912,4.69,0.0,1.01,0.0018,0.0,875137.0,3.34,0.0,0.0
train1__val_center_bio_geom_prot_nt_v3_650m_esmc_600m_PyTorch_Concat__Train1Val_ProteinGym,118.393,5.72,575912129,1100.14,1469.0,118.3912,4.7,0.0,1.02,0.0018,0.0,875137.0,3.34,0.0,0.0
train1__val_center_bio_geom_prot_nt_v3_650m_esmc_600m_Pure_XGBoost_Concat__Train1Val_Test,118.3912,5.63,575036992,1097.09,1469.0,118.3912,4.68,0.0,0.95,0.0,0.0,0.0,0.29,0.29,0.0
train1__val_center_bio_geom_prot_nt_v3_650m_esmc_600m_Pure_XGBoost_Concat__Train1Val_ClinVarHQ,118.3912,5.9,575036992,1097.09,1469.0,118.3912,4.75,0.0,1.14,0.0,0.01,0.0,0.29,0.29,0.0
train1__val_center_bio_geom_prot_nt_v3_650m_esmc_600m_Pure_XGBoost_Concat__Train1Val_UniProt,118.3912,5.7,575036992,1097.09,1469.0,118.3912,4.69,0.0,1.01,0.0,0.0,0.0,0.29,0.29,0.0
train1__val_center_bio_geom_prot_nt_v3_650m_esmc_600m_Pure_XGBoost_Concat__Train1Val_ProteinGym,118.3912,5.72,575036992,1097.09,1469.0,118.3912,4.7,0.0,1.02,0.0,0.0,0.0,0.29,0.29,0.0
train1__val_center_bio_geom_prot_nt_v3_650m_esmc_600m_Hybrid_Concat_XGBoost__Train1Val_Test,118.393,5.65,575912129,1100.37,1469.0,118.3912,4.68,0.0,0.95,0.0018,0.02,875137.0,3.57,0.23,0.0
train1__val_center_bio_geom_prot_nt_v3_650m_esmc_600m_Hybrid_Concat_XGBoost__Train1Val_ClinVarHQ,118.393,5.91,575912129,1100.37,1469.0,118.3912,4.75,0.0,1.14,0.0018,0.02,875137.0,3.57,0.23,0.0
train1__val_center_bio_geom_prot_nt_v3_650m_esmc_600m_Hybrid_Concat_XGBoost__Train1Val_UniProt,118.393,5.72,575912129,1100.37,1469.0,118.3912,4.69,0.0,1.01,0.0018,0.02,875137.0,3.57,0.23,0.0
train1__val_center_bio_geom_prot_nt_v3_650m_esmc_600m_Hybrid_Concat_XGBoost__Train1Val_ProteinGym,118.393,5.74,575912129,1100.37,1469.0,118.3912,4.7,0.0,1.02,0.0018,0.02,875137.0,3.57,0.23,0.0
train1__val_cls_bio_None_None_PyTorch_Concat__Train1Val_Test,0.0002,0.0,85121,0.32,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,85121.0,0.32,0.0,0.0
train1__val_cls_bio_None_None_PyTorch_Concat__Train1Val_ClinVarHQ,0.0002,0.0,85121,0.32,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,85121.0,0.32,0.0,0.0
train1__val_cls_bio_None_None_PyTorch_Concat__Train1Val_UniProt,0.0002,0.0,85121,0.32,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,85121.0,0.32,0.0,0.0
train1__val_cls_bio_None_None_PyTorch_Concat__Train1Val_ProteinGym,0.0002,0.0,85121,0.32,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,85121.0,0.32,0.0,0.0
train1__val_cls_bio_None_None_Pure_XGBoost_Concat__Train1Val_Test,0.0,0.0,0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.01,0.0
train1__val_cls_bio_None_None_Pure_XGBoost_Concat__Train1Val_ClinVarHQ,0.0,0.0,0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.01,0.0
train1__val_cls_bio_None_None_Pure_XGBoost_Concat__Train1Val_UniProt,0.0,0.0,0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.01,0.0
train1__val_cls_bio_None_None_Pure_XGBoost_Concat__Train1Val_ProteinGym,0.0,0.0,0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.01,0.0
train1__val_cls_bio_None_None_Hybrid_Concat_XGBoost__Train1Val_Test,0.0002,0.01,85121,1.49,0.0,0.0,0.0,0.0,0.0,0.0002,0.01,85121.0,1.49,1.17,0.0
train1__val_cls_bio_None_None_Hybrid_Concat_XGBoost__Train1Val_ClinVarHQ,0.0002,0.01,85121,1.49,0.0,0.0,0.0,0.0,0.0,0.0002,0.01,85121.0,1.49,1.17,0.0
train1__val_cls_bio_None_None_Hybrid_Concat_XGBoost__Train1Val_UniProt,0.0002,0.01,85121,1.49,0.0,0.0,0.0,0.0,0.0,0.0002,0.01,85121.0,1.49,1.17,0.0
train1__val_cls_bio_None_None_Hybrid_Concat_XGBoost__Train1Val_ProteinGym,0.0002,0.01,85121,1.49,0.0,0.0,0.0,0.0,0.0,0.0002,0.01,85121.0,1.49,1.17,0.0
train1__val_cls_geom_nt_v3_650m_esm1b_650m_PyTorch_Concat__Train1Val_Test,0.0002,0.96,84737,0.32,225.08,0.0,0.0,0.0,0.95,0.0002,0.0,84737.0,0.32,0.0,0.0
train1__val_cls_geom_nt_v3_650m_esm1b_650m_PyTorch_Concat__Train1Val_ClinVarHQ,0.0002,1.2,84737,0.32,33.85,0.0,0.0,0.0,1.2,0.0002,0.0,84737.0,0.32,0.0,0.0
train1__val_cls_geom_nt_v3_650m_esm1b_650m_PyTorch_Concat__Train1Val_UniProt,0.0002,1.04,84737,0.32,56.45,0.0,0.0,0.0,1.04,0.0002,0.0,84737.0,0.32,0.0,0.0
train1__val_cls_geom_nt_v3_650m_esm1b_650m_PyTorch_Concat__Train1Val_ProteinGym,0.0002,1.03,84737,0.32,60.9,0.0,0.0,0.0,1.03,0.0002,0.0,84737.0,0.32,0.0,0.0
train1__val_cls_geom_nt_v3_650m_esm1b_650m_Pure_XGBoost_Concat__Train1Val_Test,0.0,0.96,0,0.21,225.08,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.21,0.21,0.0
train1__val_cls_geom_nt_v3_650m_esm1b_650m_Pure_XGBoost_Concat__Train1Val_ClinVarHQ,0.0,1.2,0,0.21,33.85,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.21,0.21,0.0
train1__val_cls_geom_nt_v3_650m_esm1b_650m_Pure_XGBoost_Concat__Train1Val_UniProt,0.0,1.04,0,0.21,56.45,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.21,0.21,0.0
train1__val_cls_geom_nt_v3_650m_esm1b_650m_Pure_XGBoost_Concat__Train1Val_ProteinGym,0.0,1.03,0,0.21,60.9,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.21,0.21,0.0
train1__val_cls_geom_nt_v3_650m_esm1b_650m_Hybrid_Concat_XGBoost__Train1Val_Test,0.0002,0.96,84737,0.47,225.08,0.0,0.0,0.0,0.95,0.0002,0.01,84737.0,0.47,0.15,0.0
train1__val_cls_geom_nt_v3_650m_esm1b_650m_Hybrid_Concat_XGBoost__Train1Val_ClinVarHQ,0.0002,1.21,84737,0.47,33.85,0.0,0.0,0.0,1.2,0.0002,0.01,84737.0,0.47,0.15,0.0
train1__val_cls_geom_nt_v3_650m_esm1b_650m_Hybrid_Concat_XGBoost__Train1Val_UniProt,0.0002,1.05,84737,0.47,56.45,0.0,0.0,0.0,1.04,0.0002,0.01,84737.0,0.47,0.15,0.0
train1__val_cls_geom_nt_v3_650m_esm1b_650m_Hybrid_Concat_XGBoost__Train1Val_ProteinGym,0.0002,1.04,84737,0.47,60.9,0.0,0.0,0.0,1.03,0.0002,0.01,84737.0,0.47,0.15,0.0
train1__val_cls_dna_nt_v3_650m_None_PyTorch_Concat__Train1Val_Test,76.9386,6.89,652849212,2490.42,3643.92,76.9366,6.89,0.0,0.0,0.002,0.0,1019777.0,3.89,0.0,0.0
train1__val_cls_dna_nt_v3_650m_None_PyTorch_Concat__Train1Val_ClinVarHQ,76.9386,6.98,652849212,2490.42,3643.92,76.9366,6.98,0.0,0.0,0.002,0.0,1019777.0,3.89,0.0,0.0
train1__val_cls_dna_nt_v3_650m_None_PyTorch_Concat__Train1Val_UniProt,76.9386,6.96,652849212,2490.42,3643.92,76.9366,6.96,0.0,0.0,0.002,0.0,1019777.0,3.89,0.0,0.0
train1__val_cls_dna_nt_v3_650m_None_PyTorch_Concat__Train1Val_ProteinGym,76.9386,6.81,652849212,2490.42,3643.92,76.9366,6.81,0.0,0.0,0.002,0.0,1019777.0,3.89,0.0,0.0
train1__val_cls_dna_nt_v3_650m_None_Pure_XGBoost_Concat__Train1Val_Test,76.9366,6.89,651829435,2488.89,3643.92,76.9366,6.89,0.0,0.0,0.0,0.0,0.0,2.36,2.36,0.0
train1__val_cls_dna_nt_v3_650m_None_Pure_XGBoost_Concat__Train1Val_ClinVarHQ,76.9366,6.99,651829435,2488.89,3643.92,76.9366,6.98,0.0,0.0,0.0,0.01,0.0,2.36,2.36,0.0
train1__val_cls_dna_nt_v3_650m_None_Pure_XGBoost_Concat__Train1Val_UniProt,76.9366,6.97,651829435,2488.89,3643.92,76.9366,6.96,0.0,0.0,0.0,0.01,0.0,2.36,2.36,0.0
train1__val_cls_dna_nt_v3_650m_None_Pure_XGBoost_Concat__Train1Val_ProteinGym,76.9366,6.81,651829435,2488.89,3643.92,76.9366,6.81,0.0,0.0,0.0,0.0,0.0,2.36,2.36,0.0
train1__val_cls_dna_nt_v3_650m_None_Hybrid_Concat_XGBoost__Train1Val_Test,76.9386,6.91,652849212,2492.56,3643.92,76.9366,6.89,0.0,0.0,0.002,0.02,1019777.0,6.03,2.14,0.0
train1__val_cls_dna_nt_v3_650m_None_Hybrid_Concat_XGBoost__Train1Val_ClinVarHQ,76.9386,7.0,652849212,2492.56,3643.92,76.9366,6.98,0.0,0.0,0.002,0.02,1019777.0,6.03,2.14,0.0
train1__val_cls_dna_nt_v3_650m_None_Hybrid_Concat_XGBoost__Train1Val_UniProt,76.9386,6.98,652849212,2492.56,3643.92,76.9366,6.96,0.0,0.0,0.002,0.02,1019777.0,6.03,2.14,0.0
train1__val_cls_dna_nt_v3_650m_None_Hybrid_Concat_XGBoost__Train1Val_ProteinGym,76.9386,6.83,652849212,2492.56,3643.92,76.9366,6.81,0.0,0.0,0.002,0.02,1019777.0,6.03,2.14,0.0
train1__val_cls_prot_None_esm1b_650m_PyTorch_Concat__Train1Val_Test,134.0749,5.48,653247799,1247.67,1961.98,134.0731,5.48,0.0,0.0,0.0018,0.0,888705.0,3.39,0.0,0.0
train1__val_cls_prot_None_esm1b_650m_PyTorch_Concat__Train1Val_ClinVarHQ,134.0749,5.63,653247799,1247.67,1961.98,134.0731,5.63,0.0,0.0,0.0018,0.01,888705.0,3.39,0.0,0.0
train1__val_cls_prot_None_esm1b_650m_PyTorch_Concat__Train1Val_UniProt,134.0749,5.66,653247799,1247.67,1961.98,134.0731,5.65,0.0,0.0,0.0018,0.01,888705.0,3.39,0.0,0.0
train1__val_cls_prot_None_esm1b_650m_PyTorch_Concat__Train1Val_ProteinGym,134.0749,5.67,653247799,1247.67,1961.98,134.0731,5.67,0.0,0.0,0.0018,0.0,888705.0,3.39,0.0,0.0
train1__val_cls_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train1Val_Test,134.0731,5.48,652359094,1246.64,1961.98,134.0731,5.48,0.0,0.0,0.0,0.0,0.0,2.36,2.36,0.0
train1__val_cls_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train1Val_ClinVarHQ,134.0731,5.63,652359094,1246.64,1961.98,134.0731,5.63,0.0,0.0,0.0,0.01,0.0,2.36,2.36,0.0
train1__val_cls_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train1Val_UniProt,134.0731,5.66,652359094,1246.64,1961.98,134.0731,5.65,0.0,0.0,0.0,0.01,0.0,2.36,2.36,0.0
train1__val_cls_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train1Val_ProteinGym,134.0731,5.67,652359094,1246.64,1961.98,134.0731,5.67,0.0,0.0,0.0,0.0,0.0,2.36,2.36,0.0
train1__val_cls_prot_None_esm1b_650m_Hybrid_Concat_XGBoost__Train1Val_Test,134.0749,5.5,653247799,1249.8,1961.98,134.0731,5.48,0.0,0.0,0.0018,0.02,888705.0,5.52,2.13,0.0
train1__val_cls_prot_None_esm1b_650m_Hybrid_Concat_XGBoost__Train1Val_ClinVarHQ,134.0749,5.65,653247799,1249.8,1961.98,134.0731,5.63,0.0,0.0,0.0018,0.02,888705.0,5.52,2.13,0.0
train1__val_cls_prot_None_esm1b_650m_Hybrid_Concat_XGBoost__Train1Val_UniProt,134.0749,5.67,653247799,1249.8,1961.98,134.0731,5.65,0.0,0.0,0.0018,0.02,888705.0,5.52,2.13,0.0
train1__val_cls_prot_None_esm1b_650m_Hybrid_Concat_XGBoost__Train1Val_ProteinGym,134.0749,5.69,653247799,1249.8,1961.98,134.0731,5.67,0.0,0.0,0.0018,0.02,888705.0,5.52,2.13,0.0
train1__val_cls_bio_dna_nt_v3_650m_None_PyTorch_Concat__Train1Val_Test,76.9387,6.89,652900156,2490.61,3643.92,76.9366,6.89,0.0,0.0,0.0021,0.0,1070721.0,4.08,0.0,0.0
train1__val_cls_bio_dna_nt_v3_650m_None_PyTorch_Concat__Train1Val_ClinVarHQ,76.9387,6.98,652900156,2490.61,3643.92,76.9366,6.98,0.0,0.0,0.0021,0.0,1070721.0,4.08,0.0,0.0
train1__val_cls_bio_dna_nt_v3_650m_None_PyTorch_Concat__Train1Val_UniProt,76.9387,6.96,652900156,2490.61,3643.92,76.9366,6.96,0.0,0.0,0.0021,0.0,1070721.0,4.08,0.0,0.0
train1__val_cls_bio_dna_nt_v3_650m_None_PyTorch_Concat__Train1Val_ProteinGym,76.9387,6.81,652900156,2490.61,3643.92,76.9366,6.81,0.0,0.0,0.0021,0.0,1070721.0,4.08,0.0,0.0
train1__val_cls_bio_dna_nt_v3_650m_None_Pure_XGBoost_Concat__Train1Val_Test,76.9366,6.89,651829435,2488.36,3643.92,76.9366,6.89,0.0,0.0,0.0,0.0,0.0,1.83,1.83,0.0
train1__val_cls_bio_dna_nt_v3_650m_None_Pure_XGBoost_Concat__Train1Val_ClinVarHQ,76.9366,6.99,651829435,2488.36,3643.92,76.9366,6.98,0.0,0.0,0.0,0.01,0.0,1.83,1.83,0.0
train1__val_cls_bio_dna_nt_v3_650m_None_Pure_XGBoost_Concat__Train1Val_UniProt,76.9366,6.97,651829435,2488.36,3643.92,76.9366,6.96,0.0,0.0,0.0,0.01,0.0,1.83,1.83,0.0
train1__val_cls_bio_dna_nt_v3_650m_None_Pure_XGBoost_Concat__Train1Val_ProteinGym,76.9366,6.81,651829435,2488.36,3643.92,76.9366,6.81,0.0,0.0,0.0,0.0,0.0,1.83,1.83,0.0
train1__val_cls_bio_dna_nt_v3_650m_None_Hybrid_Concat_XGBoost__Train1Val_Test,76.9387,6.91,652900156,2491.64,3643.92,76.9366,6.89,0.0,0.0,0.0021,0.02,1070721.0,5.11,1.03,0.0
train1__val_cls_bio_dna_nt_v3_650m_None_Hybrid_Concat_XGBoost__Train1Val_ClinVarHQ,76.9387,7.0,652900156,2491.64,3643.92,76.9366,6.98,0.0,0.0,0.0021,0.02,1070721.0,5.11,1.03,0.0
train1__val_cls_bio_dna_nt_v3_650m_None_Hybrid_Concat_XGBoost__Train1Val_UniProt,76.9387,6.98,652900156,2491.64,3643.92,76.9366,6.96,0.0,0.0,0.0021,0.02,1070721.0,5.11,1.03,0.0
train1__val_cls_bio_dna_nt_v3_650m_None_Hybrid_Concat_XGBoost__Train1Val_ProteinGym,76.9387,6.83,652900156,2491.64,3643.92,76.9366,6.81,0.0,0.0,0.0021,0.02,1070721.0,5.11,1.03,0.0
train1__val_cls_bio_prot_None_esm1b_650m_PyTorch_Concat__Train1Val_Test,134.075,5.48,653298743,1247.86,1961.98,134.0731,5.48,0.0,0.0,0.0019,0.0,939649.0,3.58,0.0,0.0
train1__val_cls_bio_prot_None_esm1b_650m_PyTorch_Concat__Train1Val_ClinVarHQ,134.075,5.64,653298743,1247.86,1961.98,134.0731,5.63,0.0,0.0,0.0019,0.01,939649.0,3.58,0.0,0.0
train1__val_cls_bio_prot_None_esm1b_650m_PyTorch_Concat__Train1Val_UniProt,134.075,5.65,653298743,1247.86,1961.98,134.0731,5.65,0.0,0.0,0.0019,0.0,939649.0,3.58,0.0,0.0
train1__val_cls_bio_prot_None_esm1b_650m_PyTorch_Concat__Train1Val_ProteinGym,134.075,5.67,653298743,1247.86,1961.98,134.0731,5.67,0.0,0.0,0.0019,0.0,939649.0,3.58,0.0,0.0
train1__val_cls_bio_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train1Val_Test,134.0731,5.48,652359094,1245.98,1961.98,134.0731,5.48,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0
train1__val_cls_bio_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train1Val_ClinVarHQ,134.0731,5.63,652359094,1245.98,1961.98,134.0731,5.63,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0
train1__val_cls_bio_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train1Val_UniProt,134.0731,5.65,652359094,1245.98,1961.98,134.0731,5.65,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0
train1__val_cls_bio_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train1Val_ProteinGym,134.0731,5.67,652359094,1245.98,1961.98,134.0731,5.67,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0
train1__val_cls_bio_prot_None_esm1b_650m_Hybrid_Concat_XGBoost__Train1Val_Test,134.075,5.5,653298743,1249.19,1961.98,134.0731,5.48,0.0,0.0,0.0019,0.02,939649.0,4.91,1.33,0.0
train1__val_cls_bio_prot_None_esm1b_650m_Hybrid_Concat_XGBoost__Train1Val_ClinVarHQ,134.075,5.65,653298743,1249.19,1961.98,134.0731,5.63,0.0,0.0,0.0019,0.02,939649.0,4.91,1.33,0.0
train1__val_cls_bio_prot_None_esm1b_650m_Hybrid_Concat_XGBoost__Train1Val_UniProt,134.075,5.67,653298743,1249.19,1961.98,134.0731,5.65,0.0,0.0,0.0019,0.02,939649.0,4.91,1.33,0.0
train1__val_cls_bio_prot_None_esm1b_650m_Hybrid_Concat_XGBoost__Train1Val_ProteinGym,134.075,5.69,653298743,1249.19,1961.98,134.0731,5.67,0.0,0.0,0.0019,0.02,939649.0,4.91,1.33,0.0
train1__val_cls_dna_geom_nt_v3_650m_esm1b_650m_PyTorch_Concat__Train1Val_Test,76.9387,7.85,652899772,2490.61,3643.92,76.9366,6.89,0.0,0.95,0.0021,0.0,1070337.0,4.08,0.0,0.0
train1__val_cls_dna_geom_nt_v3_650m_esm1b_650m_PyTorch_Concat__Train1Val_ClinVarHQ,76.9387,8.18,652899772,2490.61,3643.92,76.9366,6.98,0.0,1.2,0.0021,0.01,1070337.0,4.08,0.0,0.0
train1__val_cls_dna_geom_nt_v3_650m_esm1b_650m_PyTorch_Concat__Train1Val_UniProt,76.9387,8.0,652899772,2490.61,3643.92,76.9366,6.96,0.0,1.04,0.0021,0.0,1070337.0,4.08,0.0,0.0
train1__val_cls_dna_geom_nt_v3_650m_esm1b_650m_PyTorch_Concat__Train1Val_ProteinGym,76.9387,7.85,652899772,2490.61,3643.92,76.9366,6.81,0.0,1.03,0.0021,0.0,1070337.0,4.08,0.0,0.0
train1__val_cls_dna_geom_nt_v3_650m_esm1b_650m_Pure_XGBoost_Concat__Train1Val_Test,76.9366,7.85,651829435,2486.72,3643.92,76.9366,6.89,0.0,0.95,0.0,0.0,0.0,0.19,0.19,0.0
train1__val_cls_dna_geom_nt_v3_650m_esm1b_650m_Pure_XGBoost_Concat__Train1Val_ClinVarHQ,76.9366,8.18,651829435,2486.72,3643.92,76.9366,6.98,0.0,1.2,0.0,0.0,0.0,0.19,0.19,0.0
train1__val_cls_dna_geom_nt_v3_650m_esm1b_650m_Pure_XGBoost_Concat__Train1Val_UniProt,76.9366,8.0,651829435,2486.72,3643.92,76.9366,6.96,0.0,1.04,0.0,0.0,0.0,0.19,0.19,0.0
train1__val_cls_dna_geom_nt_v3_650m_esm1b_650m_Pure_XGBoost_Concat__Train1Val_ProteinGym,76.9366,7.85,651829435,2486.72,3643.92,76.9366,6.81,0.0,1.03,0.0,0.0,0.0,0.19,0.19,0.0
train1__val_cls_dna_geom_nt_v3_650m_esm1b_650m_Hybrid_Concat_XGBoost__Train1Val_Test,76.9387,7.87,652899772,2490.77,3643.92,76.9366,6.89,0.0,0.95,0.0021,0.02,1070337.0,4.24,0.16,0.0
train1__val_cls_dna_geom_nt_v3_650m_esm1b_650m_Hybrid_Concat_XGBoost__Train1Val_ClinVarHQ,76.9387,8.2,652899772,2490.77,3643.92,76.9366,6.98,0.0,1.2,0.0021,0.03,1070337.0,4.24,0.16,0.0
train1__val_cls_dna_geom_nt_v3_650m_esm1b_650m_Hybrid_Concat_XGBoost__Train1Val_UniProt,76.9387,8.02,652899772,2490.77,3643.92,76.9366,6.96,0.0,1.04,0.0021,0.02,1070337.0,4.24,0.16,0.0
train1__val_cls_dna_geom_nt_v3_650m_esm1b_650m_Hybrid_Concat_XGBoost__Train1Val_ProteinGym,76.9387,7.86,652899772,2490.77,3643.92,76.9366,6.81,0.0,1.03,0.0021,0.01,1070337.0,4.24,0.16,0.0
train1__val_cls_geom_prot_nt_v3_650m_esm1b_650m_PyTorch_Concat__Train1Val_Test,134.075,6.44,653298359,1247.86,1961.98,134.0731,5.48,0.0,0.95,0.0019,0.0,939265.0,3.58,0.0,0.0
train1__val_cls_geom_prot_nt_v3_650m_esm1b_650m_PyTorch_Concat__Train1Val_ClinVarHQ,134.075,6.83,653298359,1247.86,1961.98,134.0731,5.63,0.0,1.2,0.0019,0.0,939265.0,3.58,0.0,0.0
train1__val_cls_geom_prot_nt_v3_650m_esm1b_650m_PyTorch_Concat__Train1Val_UniProt,134.075,6.69,653298359,1247.86,1961.98,134.0731,5.65,0.0,1.04,0.0019,0.0,939265.0,3.58,0.0,0.0
train1__val_cls_geom_prot_nt_v3_650m_esm1b_650m_PyTorch_Concat__Train1Val_ProteinGym,134.075,6.71,653298359,1247.86,1961.98,134.0731,5.67,0.0,1.03,0.0019,0.0,939265.0,3.58,0.0,0.0
train1__val_cls_geom_prot_nt_v3_650m_esm1b_650m_Pure_XGBoost_Concat__Train1Val_Test,134.0731,6.44,652359094,1244.49,1961.98,134.0731,5.48,0.0,0.95,0.0,0.0,0.0,0.21,0.21,0.0
train1__val_cls_geom_prot_nt_v3_650m_esm1b_650m_Pure_XGBoost_Concat__Train1Val_ClinVarHQ,134.0731,6.83,652359094,1244.49,1961.98,134.0731,5.63,0.0,1.2,0.0,0.0,0.0,0.21,0.21,0.0
train1__val_cls_geom_prot_nt_v3_650m_esm1b_650m_Pure_XGBoost_Concat__Train1Val_UniProt,134.0731,6.69,652359094,1244.49,1961.98,134.0731,5.65,0.0,1.04,0.0,0.0,0.0,0.21,0.21,0.0
train1__val_cls_geom_prot_nt_v3_650m_esm1b_650m_Pure_XGBoost_Concat__Train1Val_ProteinGym,134.0731,6.71,652359094,1244.49,1961.98,134.0731,5.67,0.0,1.03,0.0,0.0,0.0,0.21,0.21,0.0
train1__val_cls_geom_prot_nt_v3_650m_esm1b_650m_Hybrid_Concat_XGBoost__Train1Val_Test,134.075,6.46,653298359,1248.02,1961.98,134.0731,5.48,0.0,0.95,0.0019,0.02,939265.0,3.74,0.16,0.0
train1__val_cls_geom_prot_nt_v3_650m_esm1b_650m_Hybrid_Concat_XGBoost__Train1Val_ClinVarHQ,134.075,6.84,653298359,1248.02,1961.98,134.0731,5.63,0.0,1.2,0.0019,0.02,939265.0,3.74,0.16,0.0
train1__val_cls_geom_prot_nt_v3_650m_esm1b_650m_Hybrid_Concat_XGBoost__Train1Val_UniProt,134.075,6.7,653298359,1248.02,1961.98,134.0731,5.65,0.0,1.04,0.0019,0.02,939265.0,3.74,0.16,0.0
train1__val_cls_geom_prot_nt_v3_650m_esm1b_650m_Hybrid_Concat_XGBoost__Train1Val_ProteinGym,134.075,6.72,653298359,1248.02,1961.98,134.0731,5.67,0.0,1.03,0.0019,0.02,939265.0,3.74,0.16,0.0
train1__val_cls_bio_dna_geom_nt_v3_650m_esm1b_650m_PyTorch_Concat__Train1Val_Test,76.9387,7.85,652901180,2490.62,3643.92,76.9366,6.89,0.0,0.95,0.0021,0.0,1071745.0,4.09,0.0,0.0
train1__val_cls_bio_dna_geom_nt_v3_650m_esm1b_650m_PyTorch_Concat__Train1Val_ClinVarHQ,76.9387,8.18,652901180,2490.62,3643.92,76.9366,6.98,0.0,1.2,0.0021,0.01,1071745.0,4.09,0.0,0.0
train1__val_cls_bio_dna_geom_nt_v3_650m_esm1b_650m_PyTorch_Concat__Train1Val_UniProt,76.9387,8.0,652901180,2490.62,3643.92,76.9366,6.96,0.0,1.04,0.0021,0.01,1071745.0,4.09,0.0,0.0
train1__val_cls_bio_dna_geom_nt_v3_650m_esm1b_650m_PyTorch_Concat__Train1Val_ProteinGym,76.9387,7.85,652901180,2490.62,3643.92,76.9366,6.81,0.0,1.03,0.0021,0.01,1071745.0,4.09,0.0,0.0
train1__val_cls_bio_dna_geom_nt_v3_650m_esm1b_650m_Pure_XGBoost_Concat__Train1Val_Test,76.9366,7.85,651829435,2486.79,3643.92,76.9366,6.89,0.0,0.95,0.0,0.0,0.0,0.26,0.26,0.0
train1__val_cls_bio_dna_geom_nt_v3_650m_esm1b_650m_Pure_XGBoost_Concat__Train1Val_ClinVarHQ,76.9366,8.18,651829435,2486.79,3643.92,76.9366,6.98,0.0,1.2,0.0,0.0,0.0,0.26,0.26,0.0
