Experiment,E2E_GFLOPs/Sample,E2E_Latency_ms/Sample,E2E_Total_Params,E2E_Param_Mem_MB,Max_Peak_VRAM_MB
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_PyTorch_Transformer__Train3Val_ClinVarHQ,234.4608,10.37,1155520659,2213.17,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_PyTorch_Transformer__Train3Val_UniProt,234.4608,10.39,1155520659,2213.17,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_PyTorch_Transformer__Train3Val_ProteinGym,234.4608,10.41,1155520659,2213.17,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_PyTorch_Gating__Train3Val_Test,234.4531,10.06,1152694419,2202.39,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_PyTorch_Gating__Train3Val_ClinVarHQ,234.4531,10.35,1152694419,2202.39,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_PyTorch_Gating__Train3Val_UniProt,234.4531,10.37,1152694419,2202.39,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_PyTorch_Gating__Train3Val_ProteinGym,234.4531,10.39,1152694419,2202.39,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_Pure_XGBoost_Concat__Train3Val_Test,234.4524,10.06,1152367251,2201.14,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_Pure_XGBoost_Concat__Train3Val_ClinVarHQ,234.4524,10.35,1152367251,2201.14,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_Pure_XGBoost_Concat__Train3Val_UniProt,234.4524,10.37,1152367251,2201.14,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_Pure_XGBoost_Concat__Train3Val_ProteinGym,234.4524,10.39,1152367251,2201.14,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train3Val_Test,234.4524,10.05,1152367251,2201.14,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train3Val_ClinVarHQ,234.4524,10.34,1152367251,2201.14,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train3Val_UniProt,234.4524,10.36,1152367251,2201.14,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train3Val_ProteinGym,234.4524,10.38,1152367251,2201.14,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_CrossAttn_XGBoost__Train3Val_Test,234.4524,10.05,1154468499,2209.16,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_CrossAttn_XGBoost__Train3Val_ClinVarHQ,234.4524,10.34,1154468499,2209.16,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_CrossAttn_XGBoost__Train3Val_UniProt,234.4524,10.36,1154468499,2209.16,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_CrossAttn_XGBoost__Train3Val_ProteinGym,234.4524,10.38,1154468499,2209.16,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_Transformer_XGBoost__Train3Val_Test,234.4608,10.05,1155520659,2213.17,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_Transformer_XGBoost__Train3Val_ClinVarHQ,234.4608,10.34,1155520659,2213.17,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_Transformer_XGBoost__Train3Val_UniProt,234.4608,10.36,1155520659,2213.17,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_Transformer_XGBoost__Train3Val_ProteinGym,234.4608,10.38,1155520659,2213.17,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_Gating_XGBoost__Train3Val_Test,234.4531,10.05,1152694419,2202.39,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_Gating_XGBoost__Train3Val_ClinVarHQ,234.4531,10.34,1152694419,2202.39,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_Gating_XGBoost__Train3Val_UniProt,234.4531,10.36,1152694419,2202.39,1961.98
train3__val_mean_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_Gating_XGBoost__Train3Val_ProteinGym,234.4531,10.38,1152694419,2202.39,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_Concat__Train3Val_Test,234.4524,10.06,1152367635,2201.14,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_Concat__Train3Val_ClinVarHQ,234.4524,10.35,1152367635,2201.14,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_Concat__Train3Val_UniProt,234.4524,10.37,1152367635,2201.14,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_Concat__Train3Val_ProteinGym,234.4524,10.39,1152367635,2201.14,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_CrossAttn__Train3Val_Test,234.4524,10.07,1154468883,2209.16,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_CrossAttn__Train3Val_ClinVarHQ,234.4524,10.36,1154468883,2209.16,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_CrossAttn__Train3Val_UniProt,234.4524,10.38,1154468883,2209.16,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_CrossAttn__Train3Val_ProteinGym,234.4524,10.4,1154468883,2209.16,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_Transformer__Train3Val_Test,234.4608,10.08,1155521043,2213.17,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_Transformer__Train3Val_ClinVarHQ,234.4608,10.37,1155521043,2213.17,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_Transformer__Train3Val_UniProt,234.4608,10.39,1155521043,2213.17,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_Transformer__Train3Val_ProteinGym,234.4608,10.41,1155521043,2213.17,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_Gating__Train3Val_Test,234.4531,10.06,1152694803,2202.39,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_Gating__Train3Val_ClinVarHQ,234.4531,10.35,1152694803,2202.39,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_Gating__Train3Val_UniProt,234.4531,10.37,1152694803,2202.39,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_PyTorch_Gating__Train3Val_ProteinGym,234.4531,10.39,1152694803,2202.39,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_Pure_XGBoost_Concat__Train3Val_Test,234.4524,10.06,1152367635,2201.14,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_Pure_XGBoost_Concat__Train3Val_ClinVarHQ,234.4524,10.35,1152367635,2201.14,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_Pure_XGBoost_Concat__Train3Val_UniProt,234.4524,10.36,1152367635,2201.14,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_Pure_XGBoost_Concat__Train3Val_ProteinGym,234.4524,10.39,1152367635,2201.14,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train3Val_Test,234.4524,10.05,1152367635,2201.14,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train3Val_ClinVarHQ,234.4524,10.34,1152367635,2201.14,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train3Val_UniProt,234.4524,10.36,1152367635,2201.14,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train3Val_ProteinGym,234.4524,10.38,1152367635,2201.14,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_CrossAttn_XGBoost__Train3Val_Test,234.4524,10.05,1154468883,2209.16,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_CrossAttn_XGBoost__Train3Val_ClinVarHQ,234.4524,10.34,1154468883,2209.16,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_CrossAttn_XGBoost__Train3Val_UniProt,234.4524,10.36,1154468883,2209.16,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_CrossAttn_XGBoost__Train3Val_ProteinGym,234.4524,10.38,1154468883,2209.16,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_Transformer_XGBoost__Train3Val_Test,234.4608,10.05,1155521043,2213.17,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_Transformer_XGBoost__Train3Val_ClinVarHQ,234.4608,10.34,1155521043,2213.17,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_Transformer_XGBoost__Train3Val_UniProt,234.4608,10.36,1155521043,2213.17,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_Transformer_XGBoost__Train3Val_ProteinGym,234.4608,10.38,1155521043,2213.17,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_Gating_XGBoost__Train3Val_Test,234.4531,10.05,1152694803,2202.39,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_Gating_XGBoost__Train3Val_ClinVarHQ,234.4531,10.34,1152694803,2202.39,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_Gating_XGBoost__Train3Val_UniProt,234.4531,10.36,1152694803,2202.39,1961.98
train3__val_mean_bio_dna_prot_nt_v2_500m_esm1b_650m_Hybrid_Gating_XGBoost__Train3Val_ProteinGym,234.4531,10.38,1152694803,2202.39,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_PyTorch_Concat__Train3Val_Test,234.4524,10.06,1152368659,2201.15,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_PyTorch_Concat__Train3Val_ClinVarHQ,234.4524,10.35,1152368659,2201.15,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_PyTorch_Concat__Train3Val_UniProt,234.4524,10.37,1152368659,2201.15,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_PyTorch_Concat__Train3Val_ProteinGym,234.4524,10.39,1152368659,2201.15,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_PyTorch_CrossAttn__Train3Val_Test,234.4524,10.07,1154469907,2209.16,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_PyTorch_CrossAttn__Train3Val_ClinVarHQ,234.4524,10.36,1154469907,2209.16,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_PyTorch_CrossAttn__Train3Val_UniProt,234.4524,10.38,1154469907,2209.16,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_PyTorch_CrossAttn__Train3Val_ProteinGym,234.4524,10.4,1154469907,2209.16,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_PyTorch_Transformer__Train3Val_Test,234.4608,10.08,1155522067,2213.18,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_PyTorch_Transformer__Train3Val_ClinVarHQ,234.4608,10.37,1155522067,2213.18,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_PyTorch_Transformer__Train3Val_UniProt,234.4608,10.39,1155522067,2213.18,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_PyTorch_Transformer__Train3Val_ProteinGym,234.4608,10.41,1155522067,2213.18,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_PyTorch_Gating__Train3Val_Test,234.4531,10.06,1152695827,2202.4,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_PyTorch_Gating__Train3Val_ClinVarHQ,234.4531,10.35,1152695827,2202.4,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_PyTorch_Gating__Train3Val_UniProt,234.4531,10.37,1152695827,2202.4,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_PyTorch_Gating__Train3Val_ProteinGym,234.4531,10.39,1152695827,2202.4,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_Pure_XGBoost_Concat__Train3Val_Test,234.4524,10.06,1152368659,2201.15,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_Pure_XGBoost_Concat__Train3Val_ClinVarHQ,234.4524,10.35,1152368659,2201.15,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_Pure_XGBoost_Concat__Train3Val_UniProt,234.4524,10.37,1152368659,2201.15,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_Pure_XGBoost_Concat__Train3Val_ProteinGym,234.4524,10.39,1152368659,2201.15,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train3Val_Test,234.4524,10.05,1152368659,2201.15,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train3Val_ClinVarHQ,234.4524,10.34,1152368659,2201.15,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train3Val_UniProt,234.4524,10.36,1152368659,2201.15,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train3Val_ProteinGym,234.4524,10.38,1152368659,2201.15,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_CrossAttn_XGBoost__Train3Val_Test,234.4524,10.05,1154469907,2209.16,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_CrossAttn_XGBoost__Train3Val_ClinVarHQ,234.4524,10.34,1154469907,2209.16,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_CrossAttn_XGBoost__Train3Val_UniProt,234.4524,10.36,1154469907,2209.16,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_CrossAttn_XGBoost__Train3Val_ProteinGym,234.4524,10.38,1154469907,2209.16,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_Transformer_XGBoost__Train3Val_Test,234.4608,10.05,1155522067,2213.18,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_Transformer_XGBoost__Train3Val_ClinVarHQ,234.4608,10.34,1155522067,2213.18,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_Transformer_XGBoost__Train3Val_UniProt,234.4608,10.36,1155522067,2213.18,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_Transformer_XGBoost__Train3Val_ProteinGym,234.4608,10.38,1155522067,2213.18,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_Gating_XGBoost__Train3Val_Test,234.4531,10.05,1152695827,2202.4,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_Gating_XGBoost__Train3Val_ClinVarHQ,234.4531,10.34,1152695827,2202.4,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_Gating_XGBoost__Train3Val_UniProt,234.4531,10.36,1152695827,2202.4,1961.98
train3__val_mean_bio_dna_geom_prot_nt_v2_500m_esm1b_650m_Hybrid_Gating_XGBoost__Train3Val_ProteinGym,234.4531,10.38,1152695827,2202.4,1961.98
train3__val_mean_bio_geom_nt_v2_500m_esm1b_650m_PyTorch_Concat__Train3Val_Test,0.0002,0.0,86145,0.33,0.0
train3__val_mean_bio_geom_nt_v2_500m_esm1b_650m_PyTorch_Concat__Train3Val_ClinVarHQ,0.0002,0.0,86145,0.33,0.0
train3__val_mean_bio_geom_nt_v2_500m_esm1b_650m_PyTorch_Concat__Train3Val_UniProt,0.0002,0.0,86145,0.33,0.0
train3__val_mean_bio_geom_nt_v2_500m_esm1b_650m_PyTorch_Concat__Train3Val_ProteinGym,0.0002,0.0,86145,0.33,0.0
train3__val_mean_bio_geom_nt_v2_500m_esm1b_650m_Pure_XGBoost_Concat__Train3Val_Test,0.0002,0.0,86145,0.33,0.0
train3__val_mean_bio_geom_nt_v2_500m_esm1b_650m_Pure_XGBoost_Concat__Train3Val_ClinVarHQ,0.0002,0.0,86145,0.33,0.0
train3__val_mean_bio_geom_nt_v2_500m_esm1b_650m_Pure_XGBoost_Concat__Train3Val_UniProt,0.0002,0.0,86145,0.33,0.0
train3__val_mean_bio_geom_nt_v2_500m_esm1b_650m_Pure_XGBoost_Concat__Train3Val_ProteinGym,0.0002,0.0,86145,0.33,0.0
train3__val_mean_bio_geom_nt_v2_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train3Val_Test,0.0002,0.0,86145,0.33,0.0
train3__val_mean_bio_geom_nt_v2_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train3Val_ClinVarHQ,0.0002,0.0,86145,0.33,0.0
train3__val_mean_bio_geom_nt_v2_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train3Val_UniProt,0.0002,0.0,86145,0.33,0.0
train3__val_mean_bio_geom_nt_v2_500m_esm1b_650m_Hybrid_Concat_XGBoost__Train3Val_ProteinGym,0.0002,0.0,86145,0.33,0.0
train3__val_center_dna_nt_v1_500m_None_PyTorch_Concat__Train3Val_Test,97.7194,3.87,486588011,929.79,1656.34
train3__val_center_dna_nt_v1_500m_None_PyTorch_Concat__Train3Val_ClinVarHQ,97.7194,4.23,486588011,929.79,1656.34
train3__val_center_dna_nt_v1_500m_None_PyTorch_Concat__Train3Val_UniProt,97.7194,4.19,486588011,929.79,1656.34
train3__val_center_dna_nt_v1_500m_None_PyTorch_Concat__Train3Val_ProteinGym,97.7194,4.2,486588011,929.79,1656.34
train3__val_center_dna_nt_v1_500m_None_Pure_XGBoost_Concat__Train3Val_Test,97.7194,3.86,486588011,929.79,1656.34
train3__val_center_dna_nt_v1_500m_None_Pure_XGBoost_Concat__Train3Val_ClinVarHQ,97.7194,4.22,486588011,929.79,1656.34
train3__val_center_dna_nt_v1_500m_None_Pure_XGBoost_Concat__Train3Val_UniProt,97.7194,4.19,486588011,929.79,1656.34
train3__val_center_dna_nt_v1_500m_None_Pure_XGBoost_Concat__Train3Val_ProteinGym,97.7194,4.2,486588011,929.79,1656.34
train3__val_center_dna_nt_v1_500m_None_Hybrid_Concat_XGBoost__Train3Val_Test,97.7194,3.86,486588011,929.79,1656.34
train3__val_center_dna_nt_v1_500m_None_Hybrid_Concat_XGBoost__Train3Val_ClinVarHQ,97.7194,4.22,486588011,929.79,1656.34
train3__val_center_dna_nt_v1_500m_None_Hybrid_Concat_XGBoost__Train3Val_UniProt,97.7194,4.19,486588011,929.79,1656.34
train3__val_center_dna_nt_v1_500m_None_Hybrid_Concat_XGBoost__Train3Val_ProteinGym,97.7194,4.2,486588011,929.79,1656.34
train3__val_center_prot_None_esmc_600m_PyTorch_Concat__Train3Val_Test,118.3928,4.68,575860161,1099.94,1469.0
train3__val_center_prot_None_esmc_600m_PyTorch_Concat__Train3Val_ClinVarHQ,118.3928,4.75,575860161,1099.94,1469.0
train3__val_center_prot_None_esmc_600m_PyTorch_Concat__Train3Val_UniProt,118.3928,4.69,575860161,1099.94,1469.0
train3__val_center_prot_None_esmc_600m_PyTorch_Concat__Train3Val_ProteinGym,118.3928,4.7,575860161,1099.94,1469.0
train3__val_center_prot_None_esmc_600m_Pure_XGBoost_Concat__Train3Val_Test,118.3928,4.68,575860161,1099.94,1469.0
train3__val_center_prot_None_esmc_600m_Pure_XGBoost_Concat__Train3Val_ClinVarHQ,118.3928,4.75,575860161,1099.94,1469.0
train3__val_center_prot_None_esmc_600m_Pure_XGBoost_Concat__Train3Val_UniProt,118.3928,4.69,575860161,1099.94,1469.0
train3__val_center_prot_None_esmc_600m_Pure_XGBoost_Concat__Train3Val_ProteinGym,118.3928,4.7,575860161,1099.94,1469.0
train3__val_center_prot_None_esmc_600m_Hybrid_Concat_XGBoost__Train3Val_Test,118.3928,4.68,575860161,1099.94,1469.0
train3__val_center_prot_None_esmc_600m_Hybrid_Concat_XGBoost__Train3Val_ClinVarHQ,118.3928,4.75,575860161,1099.94,1469.0
train3__val_center_prot_None_esmc_600m_Hybrid_Concat_XGBoost__Train3Val_UniProt,118.3928,4.69,575860161,1099.94,1469.0
train3__val_center_prot_None_esmc_600m_Hybrid_Concat_XGBoost__Train3Val_ProteinGym,118.3928,4.7,575860161,1099.94,1469.0
train3__val_cls_dna_nt_v2_500m_None_PyTorch_Concat__Train3Val_Test,100.3775,4.57,499103069,953.41,1285.5
train3__val_cls_dna_nt_v2_500m_None_PyTorch_Concat__Train3Val_ClinVarHQ,100.3775,4.71,499103069,953.41,1285.5
train3__val_cls_dna_nt_v2_500m_None_PyTorch_Concat__Train3Val_UniProt,100.3775,4.71,499103069,953.41,1285.5
train3__val_cls_dna_nt_v2_500m_None_PyTorch_Concat__Train3Val_ProteinGym,100.3775,4.71,499103069,953.41,1285.5
train3__val_cls_dna_nt_v2_500m_None_Pure_XGBoost_Concat__Train3Val_Test,100.3775,4.57,499103069,953.41,1285.5
train3__val_cls_dna_nt_v2_500m_None_Pure_XGBoost_Concat__Train3Val_ClinVarHQ,100.3775,4.71,499103069,953.41,1285.5
train3__val_cls_dna_nt_v2_500m_None_Pure_XGBoost_Concat__Train3Val_UniProt,100.3775,4.71,499103069,953.41,1285.5
train3__val_cls_dna_nt_v2_500m_None_Pure_XGBoost_Concat__Train3Val_ProteinGym,100.3775,4.71,499103069,953.41,1285.5
train3__val_cls_dna_nt_v2_500m_None_Hybrid_Concat_XGBoost__Train3Val_Test,100.3775,4.57,499103069,953.41,1285.5
train3__val_cls_dna_nt_v2_500m_None_Hybrid_Concat_XGBoost__Train3Val_ClinVarHQ,100.3775,4.71,499103069,953.41,1285.5
train3__val_cls_dna_nt_v2_500m_None_Hybrid_Concat_XGBoost__Train3Val_UniProt,100.3775,4.71,499103069,953.41,1285.5
train3__val_cls_dna_nt_v2_500m_None_Hybrid_Concat_XGBoost__Train3Val_ProteinGym,100.3775,4.71,499103069,953.41,1285.5
train3__val_cls_prot_None_esm1b_650m_PyTorch_Concat__Train3Val_Test,134.0749,5.48,653247799,1247.67,1961.98
train3__val_cls_prot_None_esm1b_650m_PyTorch_Concat__Train3Val_ClinVarHQ,134.0749,5.64,653247799,1247.67,1961.98
train3__val_cls_prot_None_esm1b_650m_PyTorch_Concat__Train3Val_UniProt,134.0749,5.65,653247799,1247.67,1961.98
train3__val_cls_prot_None_esm1b_650m_PyTorch_Concat__Train3Val_ProteinGym,134.0749,5.68,653247799,1247.67,1961.98
train3__val_cls_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train3Val_Test,134.0749,5.48,653247799,1247.67,1961.98
train3__val_cls_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train3Val_ClinVarHQ,134.0749,5.64,653247799,1247.67,1961.98
train3__val_cls_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train3Val_UniProt,134.0749,5.65,653247799,1247.67,1961.98
train3__val_cls_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train3Val_ProteinGym,134.0749,5.67,653247799,1247.67,1961.98
train3__val_cls_prot_None_esm1b_650m_Hybrid_Concat_XGBoost__Train3Val_Test,134.0749,5.48,653247799,1247.67,1961.98
train3__val_cls_prot_None_esm1b_650m_Hybrid_Concat_XGBoost__Train3Val_ClinVarHQ,134.0749,5.63,653247799,1247.67,1961.98
train3__val_cls_prot_None_esm1b_650m_Hybrid_Concat_XGBoost__Train3Val_UniProt,134.0749,5.65,653247799,1247.67,1961.98
train3__val_cls_prot_None_esm1b_650m_Hybrid_Concat_XGBoost__Train3Val_ProteinGym,134.0749,5.67,653247799,1247.67,1961.98
train3__val_mean_dna_nt_v2_500m_None_PyTorch_Concat__Train3Val_Test,100.3775,4.57,499103069,953.41,1285.5
train3__val_mean_dna_nt_v2_500m_None_PyTorch_Concat__Train3Val_ClinVarHQ,100.3775,4.71,499103069,953.41,1285.5
train3__val_mean_dna_nt_v2_500m_None_PyTorch_Concat__Train3Val_UniProt,100.3775,4.71,499103069,953.41,1285.5
train3__val_mean_dna_nt_v2_500m_None_PyTorch_Concat__Train3Val_ProteinGym,100.3775,4.71,499103069,953.41,1285.5
train3__val_mean_dna_nt_v2_500m_None_Pure_XGBoost_Concat__Train3Val_Test,100.3775,4.57,499103069,953.41,1285.5
train3__val_mean_dna_nt_v2_500m_None_Pure_XGBoost_Concat__Train3Val_ClinVarHQ,100.3775,4.71,499103069,953.41,1285.5
train3__val_mean_dna_nt_v2_500m_None_Pure_XGBoost_Concat__Train3Val_UniProt,100.3775,4.71,499103069,953.41,1285.5
train3__val_mean_dna_nt_v2_500m_None_Pure_XGBoost_Concat__Train3Val_ProteinGym,100.3775,4.71,499103069,953.41,1285.5
train3__val_mean_dna_nt_v2_500m_None_Hybrid_Concat_XGBoost__Train3Val_Test,100.3775,4.57,499103069,953.41,1285.5
train3__val_mean_dna_nt_v2_500m_None_Hybrid_Concat_XGBoost__Train3Val_ClinVarHQ,100.3775,4.71,499103069,953.41,1285.5
train3__val_mean_dna_nt_v2_500m_None_Hybrid_Concat_XGBoost__Train3Val_UniProt,100.3775,4.71,499103069,953.41,1285.5
train3__val_mean_dna_nt_v2_500m_None_Hybrid_Concat_XGBoost__Train3Val_ProteinGym,100.3775,4.71,499103069,953.41,1285.5
train3__val_mean_prot_None_esm1b_650m_PyTorch_Concat__Train3Val_Test,134.0749,5.48,653247799,1247.67,1961.98
train3__val_mean_prot_None_esm1b_650m_PyTorch_Concat__Train3Val_ClinVarHQ,134.0749,5.63,653247799,1247.67,1961.98
train3__val_mean_prot_None_esm1b_650m_PyTorch_Concat__Train3Val_UniProt,134.0749,5.65,653247799,1247.67,1961.98
train3__val_mean_prot_None_esm1b_650m_PyTorch_Concat__Train3Val_ProteinGym,134.0749,5.67,653247799,1247.67,1961.98
train3__val_mean_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train3Val_Test,134.0749,5.48,653247799,1247.67,1961.98
train3__val_mean_prot_None_esm1b_650m_Pure_XGBoost_Concat__Train3Val_ClinVarHQ,134.0749,5.63,653247799,1247.67,1961.98
