Dataset,Pooling,Ablation,DNA_Model,Prot_Model,Network,Accuracy,Precision,Recall,Specificity,F1_Score,MCC,AUROC,AUPRC
Train3Val_ClinVarHQ,mean,prot,,esm1b_650m,Pure_XGBoost_Concat,0.8023,0.7772,0.842,0.7634,0.8083,0.6069,0.8926,0.8868
Train3Val_ClinVarHQ,mean,prot,None,esm1b_650m,Pure_XGBoost_Concat,0.8023,0.7772,0.842,0.7634,0.8083,0.6069,0.8926,0.8868
Train3Val_ClinVarHQ,center,dna_prot,nt_v1_500m,esmc_600m,PyTorch_CrossAttn,0.7937,0.8919,0.6638,0.9211,0.7611,0.6063,0.883,0.8956
Train3Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_CrossAttn,0.8023,0.8276,0.7586,0.8451,0.7916,0.6063,0.8716,0.8562
Train3Val_ClinVarHQ,center,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Gating_XGBoost,0.8023,0.8176,0.773,0.831,0.7947,0.6052,0.8742,0.862
Train3Val_ClinVarHQ,center,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Gating,0.8023,0.8047,0.7931,0.8113,0.7988,0.6045,0.8858,0.8947
Train3Val_ClinVarHQ,center,dna_geom_prot,nt_v1_500m,esmc_600m,PyTorch_CrossAttn,0.7952,0.875,0.6839,0.9042,0.7677,0.6037,0.8884,0.892
Train3Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_Gating,0.8009,0.8152,0.773,0.8282,0.7935,0.6023,0.8955,0.8833
Train3Val_ClinVarHQ,center,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Concat,0.8009,0.8114,0.7787,0.8225,0.7947,0.602,0.8782,0.8933
Train3Val_ClinVarHQ,center,dna_prot,nt_v2_500m,esm2_650m,Pure_XGBoost_Concat,0.8009,0.8114,0.7787,0.8225,0.7947,0.602,0.8826,0.876
Train3Val_ClinVarHQ,center,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.8009,0.8095,0.7816,0.8197,0.7953,0.6019,0.8766,0.866
Train3Val_ClinVarHQ,center,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Gating,0.8009,0.8077,0.7845,0.8169,0.7959,0.6018,0.881,0.8922
Train3Val_ClinVarHQ,center,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Concat,0.7994,0.8328,0.7443,0.8535,0.786,0.6018,0.8795,0.8759
Train3Val_ClinVarHQ,center,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.8009,0.8023,0.7931,0.8085,0.7977,0.6017,0.882,0.8931
Train3Val_ClinVarHQ,center,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Gating_XGBoost,0.7994,0.8146,0.7701,0.8282,0.7917,0.5995,0.8696,0.8678
Train3Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Concat_XGBoost,0.7994,0.8146,0.7701,0.8282,0.7917,0.5995,0.8628,0.8766
Train3Val_ClinVarHQ,center,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Transformer_XGBoost,0.7994,0.7983,0.796,0.8028,0.7971,0.5988,0.8866,0.8857
Train3Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_CrossAttn,0.798,0.8102,0.773,0.8225,0.7912,0.5964,0.8799,0.8677
Train3Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Concat_XGBoost,0.798,0.8084,0.7759,0.8197,0.7918,0.5963,0.8863,0.878
Train3Val_ClinVarHQ,cls,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_CrossAttn,0.7909,0.8736,0.6753,0.9042,0.7618,0.5961,0.8595,0.8669
Train3Val_ClinVarHQ,mean,prot,,esm1b_650m,Hybrid_Concat_XGBoost,0.798,0.7926,0.8017,0.7944,0.7971,0.5961,0.882,0.88
Train3Val_ClinVarHQ,mean,prot,None,esm1b_650m,Hybrid_Concat_XGBoost,0.798,0.7926,0.8017,0.7944,0.7971,0.5961,0.882,0.88
Train3Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_CrossAttn,0.798,0.8029,0.7845,0.8113,0.7936,0.596,0.8785,0.8767
Train3Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.798,0.7943,0.7989,0.7972,0.7966,0.596,0.8849,0.8816
Train3Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Transformer_XGBoost,0.798,0.8029,0.7845,0.8113,0.7936,0.596,0.8807,0.8782
Train3Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.798,0.7977,0.7931,0.8028,0.7954,0.596,0.8785,0.8772
Train3Val_ClinVarHQ,center,bio_geom,nt_v1_500m,esmc_600m,Hybrid_Concat_XGBoost,0.7681,0.9793,0.5431,0.9887,0.6987,0.5958,0.959,0.9576
Train3Val_ClinVarHQ,mean,dna_geom_prot,nt_v2_500m,esm1b_650m,Pure_XGBoost_Concat,0.7966,0.7871,0.8075,0.7859,0.7972,0.5934,0.8877,0.8921
Train3Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Concat,0.7966,0.8042,0.7787,0.8141,0.7912,0.5933,0.8877,0.8794
Train3Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Gating,0.7952,0.8148,0.7586,0.831,0.7857,0.5914,0.8704,0.8577
Train3Val_ClinVarHQ,mean,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_Transformer,0.7952,0.8129,0.7615,0.8282,0.7864,0.5912,0.8767,0.858
Train3Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esm1b_650m,Pure_XGBoost_Concat,0.7952,0.7818,0.8132,0.7775,0.7972,0.5909,0.8862,0.8859
Train3Val_ClinVarHQ,center,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.7952,0.7931,0.7931,0.7972,0.7931,0.5903,0.8795,0.8845
Train3Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.7952,0.7982,0.7845,0.8056,0.7913,0.5903,0.8713,0.8662
Train3Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Transformer,0.7937,0.8243,0.7414,0.8451,0.7806,0.59,0.871,0.8682
Train3Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Gating,0.7937,0.8123,0.7586,0.8282,0.7845,0.5884,0.8872,0.8835
Train3Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Transformer_XGBoost,0.7937,0.7977,0.7816,0.8056,0.7896,0.5875,0.8782,0.872
Train3Val_ClinVarHQ,center,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Gating_XGBoost,0.7937,0.7925,0.7902,0.7972,0.7914,0.5874,0.8853,0.8865
Train3Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Transformer,0.7923,0.8237,0.7385,0.8451,0.7788,0.5873,0.8785,0.8652
Train3Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Concat,0.7881,0.8566,0.6868,0.8873,0.7624,0.5867,0.8475,0.8642
Train3Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_Gating,0.7895,0.8401,0.7098,0.8676,0.7695,0.5852,0.8702,0.8645
Train3Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Gating,0.7923,0.8061,0.7644,0.8197,0.7847,0.5852,0.8619,0.8539
Train3Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_CrossAttn,0.7923,0.7988,0.7759,0.8085,0.7872,0.5847,0.8802,0.8535
Train3Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_CrossAttn,0.7923,0.7902,0.7902,0.7944,0.7902,0.5846,0.8598,0.85
Train3Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esm1b_650m,Pure_XGBoost_Concat,0.7909,0.768,0.8276,0.7549,0.7967,0.5838,0.8699,0.8589
Train3Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Transformer,0.7895,0.8247,0.7299,0.8479,0.7744,0.5822,0.8816,0.8638
Train3Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.7909,0.7863,0.7931,0.7887,0.7897,0.5818,0.8755,0.8672
Train3Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Transformer_XGBoost,0.7909,0.7896,0.7874,0.7944,0.7885,0.5817,0.8827,0.8743
Train3Val_ClinVarHQ,center,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Gating,0.7866,0.8462,0.6954,0.8761,0.7634,0.5816,0.8678,0.8852
Train3Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Concat,0.7895,0.8067,0.7557,0.8225,0.7804,0.5798,0.8569,0.8466
Train3Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.7895,0.7976,0.7701,0.8085,0.7836,0.5791,0.8624,0.8537
Train3Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.7895,0.7924,0.7787,0.8,0.7855,0.5789,0.8732,0.8651
Train3Val_ClinVarHQ,mean,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_Gating,0.7852,0.8432,0.6954,0.8732,0.7622,0.5784,0.8809,0.873
Train3Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Concat_XGBoost,0.7881,0.81,0.7471,0.8282,0.7773,0.5774,0.8621,0.8707
Train3Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_Transformer,0.7852,0.8385,0.7011,0.8676,0.7637,0.5773,0.8734,0.8687
Train3Val_ClinVarHQ,cls,prot,,esm1b_650m,Pure_XGBoost_Concat,0.7881,0.7772,0.8017,0.7746,0.7893,0.5765,0.8706,0.8619
Train3Val_ClinVarHQ,cls,prot,,esm1b_650m,Hybrid_Concat_XGBoost,0.7881,0.8006,0.7615,0.8141,0.7806,0.5765,0.8722,0.8589
Train3Val_ClinVarHQ,cls,prot,None,esm1b_650m,Pure_XGBoost_Concat,0.7881,0.7772,0.8017,0.7746,0.7893,0.5765,0.8706,0.8619
Train3Val_ClinVarHQ,cls,prot,None,esm1b_650m,Hybrid_Concat_XGBoost,0.7881,0.8006,0.7615,0.8141,0.7806,0.5765,0.8722,0.8589
Train3Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_Transformer,0.7824,0.852,0.6782,0.8845,0.7552,0.5757,0.8901,0.8792
Train3Val_ClinVarHQ,cls,prot,,esm1b_650m,PyTorch_Concat,0.7866,0.8133,0.7385,0.8338,0.7741,0.5752,0.8764,0.8699
Train3Val_ClinVarHQ,cls,prot,None,esm1b_650m,PyTorch_Concat,0.7866,0.8133,0.7385,0.8338,0.7741,0.5752,0.8764,0.8699
Train3Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Concat,0.7866,0.8113,0.7414,0.831,0.7748,0.575,0.8571,0.8475
Train3Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Concat,0.7838,0.8379,0.6983,0.8676,0.7618,0.5747,0.8587,0.8655
Train3Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Gating,0.7866,0.8037,0.7529,0.8197,0.7774,0.5741,0.8527,0.8424
Train3Val_ClinVarHQ,mean,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_Concat,0.7809,0.7332,0.8764,0.6873,0.7984,0.5735,0.8684,0.857
Train3Val_ClinVarHQ,center,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Transformer,0.7781,0.8664,0.6523,0.9014,0.7443,0.5726,0.8807,0.8914
Train3Val_ClinVarHQ,center,dna_prot,nt_v3_650m,esm2_650m,PyTorch_CrossAttn,0.7809,0.8489,0.6782,0.8817,0.754,0.5725,0.871,0.8681
Train3Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Transformer_XGBoost,0.7852,0.7958,0.7615,0.8085,0.7783,0.5707,0.8618,0.8531
Train3Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm2_650m,Pure_XGBoost_Concat,0.7852,0.779,0.7902,0.7803,0.7846,0.5705,0.854,0.836
Train3Val_ClinVarHQ,center,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Gating,0.7781,0.8529,0.6667,0.8873,0.7484,0.5687,0.8762,0.8849
Train3Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esmc_600m,PyTorch_CrossAttn,0.7752,0.8682,0.6437,0.9042,0.7393,0.5684,0.8516,0.8671
Train3Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Concat,0.7838,0.797,0.7557,0.8113,0.7758,0.5681,0.8766,0.8781
Train3Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.7838,0.7849,0.7759,0.7915,0.7803,0.5675,0.8719,0.8759
Train3Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_CrossAttn,0.7781,0.8478,0.6724,0.8817,0.75,0.5673,0.8556,0.8512
Train3Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Gating,0.7809,0.8255,0.7069,0.8535,0.7616,0.567,0.865,0.8634
Train3Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Gating,0.7767,0.855,0.6609,0.8901,0.7455,0.5669,0.834,0.8594
Train3Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Gating_XGBoost,0.7824,0.8019,0.7443,0.8197,0.772,0.5658,0.8585,0.8566
Train3Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Transformer,0.7795,0.8316,0.6954,0.862,0.7574,0.5658,0.8637,0.868
Train3Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Gating,0.7795,0.8316,0.6954,0.862,0.7574,0.5658,0.8396,0.8603
Train3Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.7824,0.8019,0.7443,0.8197,0.772,0.5658,0.8523,0.8654
Train3Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Concat,0.7809,0.817,0.7184,0.8423,0.7645,0.5654,0.8712,0.8711
Train3Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Gating_XGBoost,0.7824,0.791,0.7615,0.8028,0.776,0.5649,0.8418,0.828
Train3Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Concat,0.7752,0.8519,0.6609,0.8873,0.7443,0.5636,0.8609,0.8623
Train3Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Gating,0.7809,0.7994,0.7443,0.8169,0.7708,0.5629,0.8612,0.8608
Train3Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm1b_650m,Pure_XGBoost_Concat,0.7809,0.768,0.7989,0.7634,0.7831,0.5625,0.8591,0.8351
Train3Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Concat_XGBoost,0.7795,0.8123,0.7213,0.8366,0.7641,0.562,0.8505,0.8661
Train3Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_CrossAttn,0.7724,0.8615,0.6437,0.8986,0.7368,0.5616,0.8068,0.8445
Train3Val_ClinVarHQ,mean,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_CrossAttn,0.7795,0.8044,0.7328,0.8254,0.7669,0.5608,0.866,0.8456
Train3Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Transformer_XGBoost,0.7795,0.8006,0.7385,0.8197,0.7683,0.5603,0.8621,0.8588
Train3Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_Concat,0.7795,0.7988,0.7414,0.8169,0.769,0.5601,0.8648,0.8618
Train3Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.7795,0.7969,0.7443,0.8141,0.7697,0.5599,0.8697,0.8702
Train3Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Gating_XGBoost,0.7795,0.7781,0.7759,0.7831,0.777,0.559,0.8839,0.8734
Train3Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.7781,0.8019,0.7328,0.8225,0.7658,0.5578,0.8501,0.8625
Train3Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_CrossAttn,0.7752,0.8231,0.6954,0.8535,0.7539,0.5564,0.8633,0.8443
Train3Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esmc_600m,Pure_XGBoost_Concat,0.7767,0.7957,0.7385,0.8141,0.766,0.5544,0.8746,0.8769
Train3Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Gating_XGBoost,0.7767,0.7938,0.7414,0.8113,0.7667,0.5542,0.8499,0.8598
Train3Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.7767,0.792,0.7443,0.8085,0.7674,0.554,0.8604,0.8573
Train3Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Concat_XGBoost,0.7767,0.7834,0.7586,0.7944,0.7708,0.5534,0.8435,0.8189
Train3Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Transformer_XGBoost,0.7752,0.7969,0.7328,0.8169,0.7635,0.5519,0.863,0.8632
Train3Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.7752,0.7932,0.7385,0.8113,0.7649,0.5514,0.8621,0.8586
Train3Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esmc_600m,Pure_XGBoost_Concat,0.7752,0.7827,0.7557,0.7944,0.769,0.5506,0.8686,0.8709
Train3Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_CrossAttn,0.7738,0.7926,0.7356,0.8113,0.763,0.5487,0.8573,0.8393
Train3Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Transformer,0.7724,0.8092,0.7069,0.8366,0.7546,0.5485,0.8784,0.8665
Train3Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Transformer_XGBoost,0.7738,0.7908,0.7385,0.8085,0.7637,0.5485,0.8494,0.8619
Train3Val_ClinVarHQ,cls,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_Concat,0.7738,0.7771,0.7615,0.7859,0.7692,0.5476,0.8464,0.8513
Train3Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Transformer_XGBoost,0.7724,0.8032,0.7155,0.8282,0.7568,0.5475,0.8511,0.8663
Train3Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Gating,0.771,0.8127,0.6983,0.8423,0.7512,0.5466,0.8758,0.87
Train3Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esmc_600m,Pure_XGBoost_Concat,0.7724,0.7919,0.7328,0.8113,0.7612,0.5459,0.8662,0.8734
Train3Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_CrossAttn,0.7696,0.8207,0.6839,0.8535,0.7461,0.5458,0.8625,0.8461
Train3Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Transformer,0.771,0.8066,0.7069,0.8338,0.7534,0.5455,0.8468,0.8336
Train3Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Concat_XGBoost,0.7724,0.7686,0.773,0.7718,0.7708,0.5448,0.8501,0.8254
Train3Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Concat,0.7624,0.8577,0.6236,0.8986,0.7221,0.5439,0.8046,0.8402
Train3Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Concat_XGBoost,0.771,0.7808,0.7471,0.7944,0.7636,0.5422,0.8611,0.8639
Train3Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Gating,0.7624,0.8521,0.6293,0.893,0.724,0.5422,0.8027,0.8405
Train3Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Gating,0.7667,0.8239,0.6724,0.8592,0.7405,0.5416,0.8237,0.8353
Train3Val_ClinVarHQ,cls,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_Transformer,0.7624,0.8494,0.6322,0.8901,0.7249,0.5414,0.8597,0.858
Train3Val_ClinVarHQ,cls,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_Gating,0.7667,0.7277,0.8448,0.6901,0.7819,0.541,0.8617,0.8733
Train3Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esmc_600m,Pure_XGBoost_Concat,0.7696,0.7925,0.7241,0.8141,0.7568,0.5407,0.85,0.8617
Train3Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esm1b_650m,Pure_XGBoost_Concat,0.7696,0.7541,0.7931,0.7465,0.7731,0.54,0.8548,0.8454
Train3Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esm2_650m,Pure_XGBoost_Concat,0.7696,0.7583,0.7845,0.7549,0.7712,0.5395,0.8501,0.8277
Train3Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.7696,0.7768,0.75,0.7887,0.7632,0.5392,0.8518,0.8445
Train3Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Gating_XGBoost,0.7696,0.7768,0.75,0.7887,0.7632,0.5392,0.8462,0.8273
Train3Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Transformer,0.7639,0.8273,0.6609,0.8648,0.7348,0.5376,0.8636,0.8604
Train3Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Concat,0.7624,0.8364,0.6466,0.8761,0.7293,0.5376,0.8191,0.833
Train3Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esmc_600m,Pure_XGBoost_Concat,0.7681,0.7846,0.7328,0.8028,0.7578,0.5371,0.8559,0.8604
Train3Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Transformer,0.7639,0.825,0.6638,0.862,0.7357,0.537,0.8603,0.8657
Train3Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.7681,0.7745,0.75,0.7859,0.762,0.5363,0.8676,0.8619
Train3Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esmc_600m,PyTorch_CrossAttn,0.7568,0.8612,0.6063,0.9042,0.7116,0.5357,0.8183,0.8482
Train3Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Gating_XGBoost,0.7667,0.784,0.7299,0.8028,0.756,0.5343,0.8454,0.8612
Train3Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esmc_600m,Pure_XGBoost_Concat,0.7667,0.7722,0.75,0.7831,0.7609,0.5335,0.8558,0.8656
Train3Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Gating_XGBoost,0.7639,0.7974,0.7011,0.8254,0.7462,0.5309,0.8248,0.8489
Train3Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Concat_XGBoost,0.761,0.7961,0.6954,0.8254,0.7423,0.5255,0.8243,0.8366
Train3Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Gating_XGBoost,0.7624,0.7768,0.7299,0.7944,0.7526,0.5255,0.8267,0.8106
Train3Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Concat_XGBoost,0.7624,0.7701,0.7414,0.7831,0.7555,0.525,0.8447,0.8238
Train3Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.7624,0.7638,0.7529,0.7718,0.7583,0.5248,0.8556,0.8552
Train3Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Transformer,0.7568,0.8195,0.6523,0.8592,0.7264,0.5233,0.8192,0.8338
Train3Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.7596,0.7934,0.6954,0.8225,0.7412,0.5225,0.8232,0.8348
Train3Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Transformer_XGBoost,0.761,0.7695,0.7385,0.7831,0.7537,0.5222,0.8518,0.837
Train3Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esm2_650m,Pure_XGBoost_Concat,0.7596,0.755,0.7615,0.7577,0.7582,0.5192,0.8419,0.8354
Train3Val_ClinVarHQ,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.7596,0.7609,0.75,0.769,0.7554,0.5191,0.8401,0.8253
Train3Val_ClinVarHQ,cls,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Concat,0.7468,0.8512,0.592,0.8986,0.6983,0.5162,0.782,0.8039
Train3Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Transformer,0.7553,0.7973,0.6782,0.831,0.7329,0.5156,0.8308,0.8202
Train3Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Transformer,0.7425,0.8678,0.5661,0.9155,0.6852,0.5149,0.8022,0.836
Train3Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Concat_XGBoost,0.7553,0.7895,0.6897,0.8197,0.7362,0.5141,0.8122,0.8295
Train3Val_ClinVarHQ,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.7568,0.7642,0.7356,0.7775,0.7496,0.5136,0.8429,0.8263
Train3Val_ClinVarHQ,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.7553,0.7767,0.7098,0.8,0.7417,0.5121,0.828,0.8492
Train3Val_ClinVarHQ,cls,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Gating_XGBoost,0.7539,0.7832,0.6954,0.8113,0.7367,0.5104,0.8147,0.8279
Train3Val_ClinVarHQ,mean,bio_dna_geom_prot,nt_v2_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.7255,0.9282,0.4828,0.9634,0.6352,0.5102,0.8815,0.8909
Train3Val_ClinVarHQ,cls,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Transformer_XGBoost,0.7525,0.7843,0.6897,0.8141,0.7339,0.508,0.8133,0.8313
